,index,year_round,lat_round2,lon_round2,depth,D14C,associated_lat,associated_lon,ECCO_value
1088,2151,1977,-30.0,106.5,0.0,81.7,-29.362506866455078,107.30000305175781,183.4990997314453
1089,2152,1977,-30.0,107.35,0.0,140.7,-29.362506866455078,107.30000305175781,183.4990997314453
1090,2153,1977,-30.0,108.67,0.0,131.7,-29.362506866455078,107.30000305175781,183.4990997314453
1091,2154,1977,-29.95,14.42,0.0,90.7,-29.362506866455078,13.699999809265137,105.56053924560547
1092,2155,1977,-29.65,14.08,0.0,77.7,-29.362506866455078,13.699999809265137,105.56053924560547
1093,2156,1977,-28.72,240.0,0.0,168.7,-29.362506866455078,240.5,226.25172424316406
1094,2157,1977,-26.5,11.0,0.0,79.7,-26.701988220214844,10.100000381469727,109.74705505371094
1095,2158,1977,-26.0,10.0,0.0,111.7,-26.701988220214844,10.100000381469727,109.74705505371094
1096,2159,1977,-26.0,10.55,0.0,86.7,-26.701988220214844,10.100000381469727,109.74705505371094
1097,2160,1977,-25.92,11.05,0.0,36.7,-26.701988220214844,10.100000381469727,109.74705505371094
1098,2162,1977,-22.0,153.0,0.0,124.0,-21.80089569091797,154.10000610351562,116.92977142333984
1099,2163,1977,-21.23,200.18,18.0,143.2,-21.80089569091797,200.89999389648438,154.6053924560547
1100,2164,1977,-19.25,240.0,0.0,102.7,-19.614822387695312,240.5,140.17474365234375
1101,2165,1977,-18.0,85.92,0.0,110.7,-17.619958877563477,85.69999694824219,136.14642333984375
1102,2166,1977,-18.0,91.0,0.0,132.7,-17.619958877563477,89.30000305175781,135.8460235595703
1103,2168,1977,-15.0,1.0,0.0,62.7,-15.81311321258545,2.9000000953674316,54.11064529418945
1104,2169,1977,-15.0,1.5,0.0,69.7,-15.81311321258545,2.9000000953674316,54.11064529418945
1105,2170,1977,-15.0,2.0,0.0,78.7,-15.81311321258545,2.9000000953674316,54.11064529418945
1106,2171,1977,-14.97,1.97,0.0,87.7,-14.183194160461426,2.9000000953674316,65.30117797851562
1107,2172,1977,-14.88,1.95,0.0,56.7,-14.183194160461426,2.9000000953674316,65.30117797851562
1108,2173,1977,-14.83,1.78,0.0,61.7,-14.183194160461426,2.9000000953674316,65.30117797851562
1109,2174,1977,-14.65,260.0,0.0,87.7,-14.183194160461426,258.5,87.65447235107422
1110,2175,1977,-13.5,2.0,0.0,85.7,-14.183194160461426,2.9000000953674316,65.30117797851562
1111,2176,1977,-12.48,77.0,0.0,93.7,-12.714468002319336,78.5,124.02069854736328
1112,2177,1977,-9.53,160.2,0.0,132.1,-9.09841251373291,161.3000030517578,96.3431625366211
1113,2178,1977,-9.0,160.0,14.0,109.0,-9.09841251373291,161.3000030517578,96.3431625366211
1114,2179,1977,-6.58,77.0,0.0,107.2,-6.330501556396484,78.5,116.7714614868164
1115,2181,1977,-0.5,166.0,14.0,100.625,-0.3001483976840973,164.89999389648438,106.4442367553711
1116,2182,1977,-0.5,270.0,1.0,35.88888889,-0.3001483976840973,269.29998779296875,37.56260681152344
1117,2183,1977,-0.5,350.0,0.0,116.7,-0.3001483976840973,348.5,109.09080505371094
1118,2185,1977,0.0,346.0,0.0,93.7,0.2997717559337616,344.8999938964844,111.18244934082031
1119,2186,1977,0.0,350.0,0.0,56.7,0.29978272318840027,348.5,111.52445983886719
1120,2187,1977,0.0,350.43,0.0,70.7,0.29979512095451355,352.1000061035156,113.50714874267578
1121,2188,1977,0.0,350.82,0.0,100.7,0.29979512095451355,352.1000061035156,113.50714874267578
1122,2189,1977,0.0,351.0,0.0,118.7,0.29979512095451355,352.1000061035156,113.50714874267578
1123,2190,1977,0.0,351.15,0.0,63.7,0.29979512095451355,352.1000061035156,113.50714874267578
1124,2192,1977,13.36,53.27,28.0,72.0,12.887894630432129,53.26907730102539,123.8191146850586
1125,2194,1977,15.47,342.18,0.0,33.7,15.514827728271484,341.2800598144531,80.41667938232422
1126,2195,1977,17.0,341.93,0.0,22.2,17.267690658569336,341.2717590332031,109.19427490234375
1127,2196,1977,17.0,342.0,0.0,25.7,17.267690658569336,341.2717590332031,109.19427490234375
1128,2197,1977,17.0,342.05,0.0,36.7,17.267690658569336,341.2717590332031,109.19427490234375
1129,2198,1977,17.58,342.3,0.0,24.7,17.267690658569336,341.2717590332031,109.19427490234375
1130,2199,1977,19.76,64.62,40.0,58.7,20.386899948120117,63.972530364990234,106.14645385742188
1131,2200,1977,19.93,38.5,20.0,75.4,19.93674087524414,38.77714157104492,191.56134033203125
1132,2201,1977,27.27,34.52,29.0,98.9,27.15934181213379,34.95879364013672,171.57579040527344
1133,2202,1977,28.33,310.12,0.0,149.7,28.104589462280273,308.9962463378906,160.5055389404297
1134,2203,1977,28.4,310.0,0.0,154.7,28.104589462280273,308.9962463378906,160.5055389404297
1135,2204,1977,30.0,344.7,0.0,106.2,30.63460350036621,344.662353515625,170.33743286132812
1136,2205,1977,30.0,345.0,0.0,122.3666667,30.63460350036621,344.662353515625,170.33743286132812
1137,2206,1977,30.0,345.92,0.0,100.7,30.63460350036621,344.662353515625,170.33743286132812
1138,2207,1977,30.6,345.02,0.0,104.2,30.63460350036621,344.662353515625,170.33743286132812
1139,2208,1977,30.67,345.42,0.0,93.2,30.63460350036621,344.662353515625,170.33743286132812
1140,2209,1977,45.58,358.33,0.0,116.7,45.82987976074219,357.50115966796875,192.06524658203125
1141,2210,1977,46.0,348.22,0.0,104.7,45.05930709838867,347.2205810546875,147.6623992919922
1142,2211,1977,46.0,352.58,0.0,67.7,45.54838562011719,354.074462890625,188.2710418701172
1143,2212,1977,46.0,352.62,0.0,78.7,45.54838562011719,354.074462890625,188.2710418701172
1144,2213,1978,-64.19,83.98,28.0,-75.9,-64.29602813720703,85.69999694824219,-57.356239318847656
1145,2214,1978,-59.98,60.98,4.0,-19.9,-60.89152145385742,60.5,-44.00807571411133
1146,2215,1978,-59.32,92.64,9.0,-54.0,-59.040523529052734,92.9000015258789,-17.54248046875
1147,2216,1978,-53.01,103.03,10.0,-14.4,-52.854923248291016,103.69999694824219,73.35806274414062
1148,2217,1978,-47.67,57.86,4.0,28.0,-48.187889099121094,56.900001525878906,90.03829956054688
1149,2218,1978,-39.95,109.97,4.0,98.1,-40.42521667480469,110.9000015258789,134.52792358398438
1150,2219,1978,-37.76,57.63,9.0,98.9,-37.68043899536133,56.900001525878906,127.16102600097656
1151,2220,1978,-37.03,65.0,0.0,115.6,-37.68043899536133,64.0999984741211,115.63790130615234
1152,2221,1978,-36.85,65.0,0.0,96.6,-37.68043899536133,64.0999984741211,115.63790130615234
1153,2222,1978,-34.25,65.0,0.0,115.6,-34.896331787109375,64.0999984741211,114.44711303710938
1154,2223,1978,-31.82,65.0,0.0,130.6,-32.10926055908203,64.0999984741211,127.41923522949219
1155,2224,1978,-31.48,65.0,0.0,109.6,-32.10926055908203,64.0999984741211,127.41923522949219
1156,2225,1978,-30.3,111.17,0.0,129.6,-29.362506866455078,110.9000015258789,187.89720153808594
1157,2226,1978,-30.05,65.0,0.0,139.6,-29.362506866455078,64.0999984741211,150.42579650878906
1158,2227,1978,-30.0,14.08,0.0,46.6,-29.362506866455078,13.699999809265137,110.27240753173828
1159,2228,1978,-30.0,14.5,0.0,85.6,-29.362506866455078,13.699999809265137,110.27240753173828
1160,2229,1978,-30.0,14.58,0.0,85.6,-29.362506866455078,13.699999809265137,110.27240753173828
1161,2230,1978,-30.0,14.7,0.0,82.6,-29.362506866455078,13.699999809265137,110.27240753173828
1162,2231,1978,-30.0,15.0,0.0,68.6,-29.362506866455078,13.699999809265137,110.27240753173828
1163,2232,1978,-30.0,108.28,0.0,129.6,-29.362506866455078,107.30000305175781,181.7898712158203
1164,2233,1978,-29.25,109.97,10.0,140.4,-29.362506866455078,110.9000015258789,187.89720153808594
1165,2234,1978,-27.07,56.97,5.0,129.7,-26.701988220214844,56.900001525878906,153.8343505859375
1166,2235,1978,-26.99,67.1,9.0,134.8,-26.701988220214844,67.69999694824219,161.666748046875
1167,2236,1978,-26.42,11.75,0.0,70.6,-26.701988220214844,10.100000381469727,114.56942749023438
1168,2237,1978,-24.48,104.93,24.5,146.1,-24.17027473449707,103.69999694824219,165.72010803222656
1169,2238,1978,-24.0,153.0,0.0,144.7,-24.17027473449707,154.10000610351562,122.0399169921875
1170,2239,1978,-23.0,74.02,14.0,142.9,-24.17027473449707,74.9000015258789,163.37060546875
1171,2241,1978,-22.0,153.0,0.0,122.2,-21.80089569091797,154.10000610351562,119.54915618896484
1172,2242,1978,-21.23,200.18,18.0,139.4,-21.80089569091797,200.89999389648438,153.08987426757812
1173,2243,1978,-20.09,79.98,10.0,124.7,-19.614822387695312,78.5,145.1704559326172
1174,2244,1978,-19.49,101.29,15.0,137.5,-19.614822387695312,100.0999984741211,148.9225616455078
1175,2245,1978,-18.91,54.79,19.0,123.8,-19.614822387695312,53.29999923706055,141.6494903564453
1176,2246,1978,-18.67,86.8,0.0,123.6,-19.614822387695312,85.69999694824219,143.29075622558594
1177,2247,1978,-18.08,89.33,0.0,96.6,-17.619958877563477,89.30000305175781,136.5172882080078
1178,2248,1978,-18.0,91.83,0.0,107.6,-17.619958877563477,92.9000015258789,137.6141357421875
1179,2250,1978,-15.08,2.25,0.0,49.6,-15.81311321258545,2.9000000953674316,55.49800491333008
1180,2251,1978,-15.0,1.28,0.0,66.6,-15.81311321258545,2.9000000953674316,55.49800491333008
1181,2252,1978,-15.0,1.68,0.0,41.6,-15.81311321258545,2.9000000953674316,55.49800491333008
1182,2253,1978,-15.0,2.17,0.0,81.6,-15.81311321258545,2.9000000953674316,55.49800491333008
1183,2254,1978,-15.0,2.3,0.0,67.6,-15.81311321258545,2.9000000953674316,55.49800491333008
1184,2255,1978,-14.99,79.96,10.0,126.6,-14.183194160461426,78.5,130.55003356933594
1185,2256,1978,-13.04,97.15,15.0,130.0,-12.714468002319336,96.5,129.308349609375
1186,2257,1978,-12.31,53.69,19.0,110.7,-12.714468002319336,53.29999923706055,130.6385955810547
1187,2258,1978,-10.01,79.99,9.0,128.9,-10.189502716064453,78.5,120.24188232421875
1188,2259,1978,-9.53,160.2,0.0,116.8,-9.09841251373291,161.3000030517578,100.0305404663086
1189,2260,1978,-9.0,160.0,14.0,102.8,-9.09841251373291,161.3000030517578,100.0305404663086
1190,2261,1978,-7.0,69.0,0.0,95.0,-7.181866645812988,67.69999694824219,122.73371124267578
1191,2262,1978,-7.0,76.67,0.0,90.6,-7.181866645812988,74.9000015258789,118.36707305908203
1192,2263,1978,-7.0,77.0,0.0,104.6,-7.181866645812988,78.5,118.2363052368164
1193,2264,1978,-6.15,50.91,19.0,94.7,-6.330501556396484,49.70000076293945,131.27230834960938
1194,2265,1978,-5.03,91.78,20.0,122.6,-4.788410186767578,92.9000015258789,117.98966217041016
1195,2266,1978,-5.01,80.0,10.0,114.5,-4.788410186767578,78.5,119.14634704589844
1196,2268,1978,-1.2,90.75,20.0,119.4,-0.9016284346580505,89.30000305175781,119.08817291259766
1197,2269,1978,-0.5,166.0,14.0,99.41666667,-0.3001483976840973,164.89999389648438,109.51948547363281
1198,2270,1978,-0.5,270.0,1.0,33.2,-0.3001483976840973,269.29998779296875,42.4957275390625
1199,2272,1978,-0.05,50.93,20.0,93.1,-0.3001483976840973,49.70000076293945,131.8238983154297
1200,2273,1978,0.0,350.18,0.0,82.6,0.29978272318840027,348.5,112.22970581054688
1201,2274,1978,0.0,350.53,0.0,80.6,0.29979512095451355,352.1000061035156,114.19904327392578
1202,2275,1978,0.0,350.67,0.0,85.6,0.29979512095451355,352.1000061035156,114.19904327392578
1203,2276,1978,0.0,350.75,0.0,86.6,0.29979512095451355,352.1000061035156,114.19904327392578
1204,2277,1978,0.0,350.8,0.0,65.6,0.29979512095451355,352.1000061035156,114.19904327392578
1205,2278,1978,0.0,350.82,0.0,56.6,0.29979512095451355,352.1000061035156,114.19904327392578
1206,2279,1978,0.02,80.05,25.0,103.9,0.3003343343734741,78.5,125.49412536621094
1207,2280,1978,3.95,56.8,20.0,94.8,4.08634090423584,56.89907455444336,132.49362182617188
1208,2281,1978,5.0,79.95,16.0,103.9,4.817229747772217,78.49864959716797,110.554931640625
1209,2282,1978,6.19,64.42,30.0,75.1,6.364767074584961,64.0965576171875,129.05252075195312
1210,2283,1978,8.52,86.04,20.0,102.3,8.22301959991455,85.6937026977539,115.36443328857422
1211,2285,1978,12.53,84.51,32.0,107.15,13.102394104003906,85.67374420166016,143.2577362060547
1212,2286,1978,12.97,64.48,40.0,74.6,12.963379859924316,64.06952667236328,116.04071044921875
1213,2287,1978,13.36,53.27,28.0,72.0,12.887894630432129,53.26907730102539,125.86701202392578
1214,2289,1978,17.0,342.0,0.0,58.6,17.267690658569336,341.2717590332031,110.62848663330078
1215,2290,1978,17.0,342.08,0.0,22.6,17.267690658569336,341.2717590332031,110.62848663330078
1216,2291,1978,17.0,342.17,0.0,18.6,17.267690658569336,341.2717590332031,110.62848663330078
1217,2292,1978,17.1,342.18,0.0,20.6,17.267690658569336,341.2717590332031,110.62848663330078
1218,2293,1978,17.25,342.67,0.0,59.6,17.267690658569336,341.2717590332031,110.62848663330078
1219,2294,1978,17.33,342.17,0.0,24.6,17.267690658569336,341.2717590332031,110.62848663330078
1220,2295,1978,19.76,64.62,40.0,58.7,20.386899948120117,63.972530364990234,107.08260345458984
1221,2296,1978,19.93,38.5,20.0,75.4,19.93674087524414,38.77714157104492,195.33251953125
1222,2297,1978,27.27,34.52,29.0,98.9,27.15934181213379,34.95879364013672,175.2501678466797
1223,2298,1978,30.0,344.67,0.0,114.6,30.63460350036621,344.662353515625,168.7905731201172
1224,2299,1978,30.0,344.83,0.0,110.6,30.63460350036621,344.662353515625,168.7905731201172
1225,2300,1978,30.0,345.22,0.0,83.6,30.63460350036621,344.662353515625,168.7905731201172
1226,2301,1978,30.5,345.42,0.0,116.6,30.63460350036621,344.662353515625,168.7905731201172
1227,2302,1978,46.0,352.58,0.0,81.7,45.54838562011719,354.074462890625,187.75367736816406
1228,2303,1978,46.0,352.75,0.0,58.6,45.54838562011719,354.074462890625,187.75367736816406
1229,2304,1979,-45.0,65.0,0.0,81.5,-45.69465255737305,64.0999984741211,101.30083465576172
1230,2305,1979,-41.25,65.0,0.0,61.5,-40.42521667480469,64.0999984741211,124.01974487304688
1231,2306,1979,-40.0,31.5,0.0,90.5,-40.42521667480469,31.700000762939453,137.12477111816406
1232,2307,1979,-40.0,65.0,0.0,103.5,-40.42521667480469,64.0999984741211,124.01974487304688
1233,2308,1979,-31.98,108.0,0.0,148.5,-32.10926055908203,107.30000305175781,178.90274047851562
1234,2309,1979,-31.6,65.0,0.0,147.5,-32.10926055908203,64.0999984741211,130.2490234375
1235,2310,1979,-31.47,65.0,0.0,161.5,-32.10926055908203,64.0999984741211,130.2490234375
1236,2311,1979,-30.03,14.62,0.0,76.5,-29.362506866455078,13.699999809265137,113.59965515136719
1237,2312,1979,-30.0,14.58,0.0,79.5,-29.362506866455078,13.699999809265137,113.59965515136719
1238,2313,1979,-30.0,14.75,0.0,91.5,-29.362506866455078,13.699999809265137,113.59965515136719
1239,2314,1979,-30.0,14.92,0.0,53.5,-29.362506866455078,13.699999809265137,113.59965515136719
1240,2315,1979,-30.0,112.5,0.0,136.5,-29.362506866455078,110.9000015258789,185.5959930419922
1241,2316,1979,-28.07,108.0,0.0,125.5,-29.362506866455078,107.30000305175781,179.7532958984375
1242,2318,1979,-22.0,153.0,0.0,136.7,-21.80089569091797,154.10000610351562,121.68013763427734
1243,2319,1979,-21.23,200.18,18.0,135.5714286,-21.80089569091797,200.89999389648438,151.5214385986328
1244,2320,1979,-18.0,89.33,0.0,115.5,-17.619958877563477,89.30000305175781,136.53326416015625
1245,2321,1979,-18.0,93.78,0.0,132.5,-17.619958877563477,92.9000015258789,137.7852020263672
1246,2323,1979,-15.0,1.67,0.0,67.5,-15.81311321258545,2.9000000953674316,57.51466751098633
1247,2324,1979,-15.0,1.9,0.0,74.5,-15.81311321258545,2.9000000953674316,57.51466751098633
1248,2325,1979,-15.0,1.92,0.0,41.5,-15.81311321258545,2.9000000953674316,57.51466751098633
1249,2326,1979,-15.0,2.0,0.0,67.5,-15.81311321258545,2.9000000953674316,57.51466751098633
1250,2327,1979,-15.0,2.33,0.0,51.5,-15.81311321258545,2.9000000953674316,57.51466751098633
1251,2328,1979,-9.53,160.2,0.0,114.25,-9.09841251373291,161.3000030517578,103.34932708740234
1252,2329,1979,-9.0,160.0,14.0,97.2,-9.09841251373291,161.3000030517578,103.34932708740234
1253,2330,1979,-7.0,78.0,0.0,93.5,-7.181866645812988,78.5,119.18926239013672
1254,2331,1979,-6.9,68.88,0.0,95.0,-7.181866645812988,67.69999694824219,123.59774017333984
1255,2333,1979,-0.5,166.0,14.0,108.0,-0.3001483976840973,164.89999389648438,112.76626586914062
1256,2334,1979,-0.5,270.0,1.0,41.5,-0.3001483976840973,269.29998779296875,46.87440490722656
1257,2336,1979,0.0,350.4,0.0,81.6,0.29979512095451355,352.1000061035156,114.37178039550781
1258,2337,1979,0.0,350.58,0.0,107.5,0.29979512095451355,352.1000061035156,114.37178039550781
1259,2338,1979,0.0,350.77,0.0,101.5,0.29979512095451355,352.1000061035156,114.37178039550781
1260,2339,1979,0.0,350.83,0.0,77.5,0.29979512095451355,352.1000061035156,114.37178039550781
1261,2340,1979,0.0,351.0,0.0,107.5,0.29979512095451355,352.1000061035156,114.37178039550781
1262,2341,1979,17.0,342.0,0.0,82.6,17.267690658569336,341.2717590332031,110.82005310058594
1263,2342,1979,17.0,342.08,0.0,63.5,17.267690658569336,341.2717590332031,110.82005310058594
1264,2343,1979,17.0,342.25,0.0,36.5,17.267690658569336,341.2717590332031,110.82005310058594
1265,2344,1979,17.0,342.33,0.0,14.5,17.267690658569336,341.2717590332031,110.82005310058594
1266,2345,1979,17.0,342.37,0.0,66.5,17.267690658569336,341.2717590332031,110.82005310058594
1267,2346,1979,30.0,344.58,0.0,139.5,30.63460350036621,344.662353515625,167.3041534423828
1268,2347,1979,30.0,344.83,0.0,121.5,30.63460350036621,344.662353515625,167.3041534423828
1269,2348,1979,30.0,345.83,0.0,110.5,30.63460350036621,344.662353515625,167.3041534423828
1270,2349,1979,30.0,346.07,0.0,126.6,30.63460350036621,344.662353515625,167.3041534423828
1271,2350,1979,35.43,18.0,0.0,102.5,34.2499885559082,16.598045349121094,127.58719635009766
1272,2351,1979,46.0,352.5,0.0,87.5,45.54838562011719,354.074462890625,186.5558624267578
1273,2352,1979,46.0,357.5,0.0,77.5,45.82987976074219,357.50115966796875,191.828369140625
1274,2353,1980,-40.1,65.0,0.0,121.4,-40.42521667480469,64.0999984741211,125.5501480102539
1275,2354,1980,-39.45,107.5,0.0,107.4,-40.42521667480469,107.30000305175781,126.73199462890625
1276,2355,1980,-37.98,65.0,0.0,102.4,-37.68043899536133,64.0999984741211,123.00694274902344
1277,2356,1980,-34.5,108.0,0.0,155.4,-34.896331787109375,107.30000305175781,166.73123168945312
1278,2357,1980,-31.92,108.0,0.0,139.4,-32.10926055908203,107.30000305175781,176.80264282226562
1279,2358,1980,-31.7,65.0,0.0,141.4,-32.10926055908203,64.0999984741211,132.25460815429688
1280,2359,1980,-31.35,65.0,0.0,146.4,-32.10926055908203,64.0999984741211,132.25460815429688
1281,2360,1980,-30.0,14.17,0.0,82.4,-29.362506866455078,13.699999809265137,116.49214935302734
1282,2361,1980,-30.0,14.35,0.0,72.4,-29.362506866455078,13.699999809265137,116.49214935302734
1283,2362,1980,-30.0,14.55,0.0,101.4,-29.362506866455078,13.699999809265137,116.49214935302734
1284,2363,1980,-30.0,14.83,0.0,86.4,-29.362506866455078,13.699999809265137,116.49214935302734
1285,2364,1980,-30.0,15.0,0.0,105.4,-29.362506866455078,13.699999809265137,116.49214935302734
1286,2365,1980,-24.0,153.0,0.0,137.3,-24.17027473449707,154.10000610351562,125.70929718017578
1287,2367,1980,-22.0,153.0,0.0,131.7,-21.80089569091797,154.10000610351562,123.35455322265625
1288,2368,1980,-21.23,200.18,18.0,134.1428571,-21.80089569091797,200.89999389648438,150.06077575683594
1289,2369,1980,-18.0,93.77,0.0,107.4,-17.619958877563477,92.9000015258789,137.09414672851562
1290,2371,1980,-15.0,2.0,0.0,68.4,-15.81311321258545,2.9000000953674316,58.68208312988281
1291,2372,1980,-15.0,2.13,0.0,73.4,-15.81311321258545,2.9000000953674316,58.68208312988281
1292,2373,1980,-15.0,2.5,0.0,50.4,-15.81311321258545,2.9000000953674316,58.68208312988281
1293,2374,1980,-15.0,2.58,0.0,61.4,-15.81311321258545,2.9000000953674316,58.68208312988281
1294,2375,1980,-9.53,160.2,0.0,118.4,-9.09841251373291,161.3000030517578,105.962158203125
1295,2376,1980,-9.0,160.0,14.0,104.0,-9.09841251373291,161.3000030517578,105.962158203125
1296,2377,1980,-7.0,77.72,0.0,78.4,-7.181866645812988,78.5,119.74835205078125
